MMSI,Vessel Name,IMO Number,Call Sign,Vessel Type,Length,Breadth,Depth,Flag
538008738,LIPSI,IMO9522958,V7A2707,Cargo,179,28,6.4,Marshall Islands
257320000,EIKEVIKEN,IMO9818058,LAEE8,Tanker,250,44,13.5,Norway
671394000,FAT CROW,IMO7022291,5VCG6,Tanker,74,10,4.8,Unknown
636091125,RIO THELON,IMO9283708,A8JR6,Cargo,210,30,11.5,Unknown
636018820,YONG MAY,IMO9862970,D5RN6,Cargo,229,36,7.5,Unknown
477133100,ANSAC PHOENIX,IMO9706334,VRMZ4,Cargo,169,27,9.8,Unknown
413532040,RONG AN CHENG,IMO9742950,BOHS,Cargo,180,32,9.0,China
241759000,AXIOS,IMO9294666,SVDM9,Tanker,183,32,8.5,Greece
205663000,IRIS,IMO9529968,ONID,Tanker,333,60,22.4,Belgium
538009907,ENAV AGAVE,IMO9658147,V7A5322,Other,75,26,4.5,Marshall Islands
636019108,IRIS HARMONY,IMO9779018,D5SY8,Cargo,180,30,6.6,Unknown
538002878,DISCOVERER INSPIRATI,IMO9409936,V7MO3,Other,254,38,13.0,Marshall Islands
235102348,OKIANA,IMO9253868,2HBU3,Cargo,199,32,12.0,United Kingdom
246769000,MINERVAGRACHT,IMO9571521,PCJF,Cargo,142,18,8.5,Netherlands
477410100,XIN RONG,IMO9537630,VRTB4,Cargo,229,32,14.3,Unknown
538008150,ECO MARINA DEL REY,IMO9798349,V7A2018,Tanker,183,32,8.7,Marshall Islands
249944000,YANNIS GORGIAS,IMO9423293,9HA2088,Cargo,229,36,14.2,Malta
538006396,JADE,IMO9405019,V7AS6,Cargo,189,32,12.5,Marshall Islands
477159100,CMA CGM MUMBAI,IMO9778131,VRRP8,Cargo,336,48,10.7,Unknown
563514000,MAERSK BOGOR,IMO9394882,9V8043,Cargo,223,32,12.0,Singapore
565101000,COS PROSPERITY,IMO9308716,S6EA6,Cargo,189,32,12.5,Singapore
431356000,CAPE SASANQUA,IMO9603350,7JXN,Cargo,300,50,18.2,Japan
636022798,YM COURAGE,IMO9959943,5LKM9,Cargo,229,32,9.5,Unknown
441754000,HYUNDAI VICTORY,IMO9637258,D7HV,Cargo,366,48,10.0,South Korea
215639000,AOM ELENA,IMO9414888,9HA5220,Cargo,255,43,13.6,Malta
636018580,NORDIC NANJING,IMO9647291,D5LX5,Cargo,180,30,8.8,Unknown
256370000,BWEK BEAUTY,IMO9974589,9HA5812,Tanker,118,19,5.3,Malta
205580000,MINERAL STONEHENGE,IMO9519779,ONGR,Cargo,292,45,9.0,Belgium
229821000,GALANI,IMO9337597,9HA3640,Cargo,176,27,10.9,Malta
248374000,GANGES STAR,IMO9496692,9HA2339,Tanker,128,20,8.7,Malta
636020073,CHEMTRANS POLARIS,IMO9308998,D5XN9,Tanker,228,32,8.0,Unknown
563110500,KEEGAN NO.1,IMO9849277,9V5578,Tanker,230,37,8.3,Singapore
538007639,ST PINOT,IMO9596179,V7YK3,Cargo,189,32,6.5,Marshall Islands
232018901,HYUNDAI PLUTO,IMO9725160,MEDZ8,Cargo,324,48,11.9,United Kingdom
636023383,ARREBOL,IMO9939565,5LNL3,Tanker,187,32,8.7,Unknown
255806166,INDUSTRIAL COURAGE,IMO9810329,CQAG4,Cargo,100,21,7.5,Portugal
538005751,WIDE INDIA,IMO9698252,V7GQ9,Cargo,255,37,10.3,Marshall Islands
563164400,COPENHAGEN COMMERCE,IMO9950296,9V7574,Cargo,199,32,11.9,Singapore
636022465,LILA SYDNEY,IMO9660035,5LIX8,Cargo,169,27,9.8,Unknown
414334000,REN JIAN 20,IMO9464699,BQOM,Cargo,260,32,10.6,China
265021000,TRAVIATA,IMO7616250,SFRZ,Cargo,188,32,10.4,Sweden
636021352,HSL VEGAS,IMO9928372,5LDN8,Cargo,229,32,7.0,Unknown
533180021,MMA VALOUR,IMO9651929,9WNE6,Other,84,20,5.6,Malaysia
636021777,PORT NAVIGATOR,IMO9261750,5LFQ2,Cargo,178,28,6.1,Unknown
563100600,RED MARAUDER,IMO9839739,9V5736,Tanker,230,36,8.5,Singapore
210347000,UBC TAMPICO,IMO9285354,P3YN9,Cargo,182,28,10.8,Cyprus
477776300,DETROIT EXPRESS,IMO9610169,VRLX4,Cargo,227,37,12.5,Unknown
249012000,SEAQUEEN,IMO9288863,9HHY9,Tanker,249,43,14.9,Malta
636092881,BEATRICE,IMO9865245,D5SH7,Cargo,183,31,6.2,Unknown
636018807,DEBUSSY,IMO9445576,A8UL5,Cargo,262,32,10.4,Unknown
248697000,CABRERA,IMO9537977,9HA2474,Cargo,180,30,11.0,Malta
219027837,TORM THOR,IMO9712292,OZIN2,Tanker,183,32,9.0,Denmark
215657000,CMA CGM THALASSA,IMO9356294,9HA5230,Cargo,347,44,13.5,Malta
636093050,PABLO,IMO9474632,5LDD2,Cargo,229,38,7.2,Unknown
636093208,SYNTHESEA,IMO9697959,5LMI4,Cargo,225,32,8.5,Unknown
241800000,MERONAS,IMO9934905,SVDP4,Tanker,183,32,8.1,Greece
566493000,MAERSK COPENHAGEN,IMO9525405,S6NY3,Cargo,249,37,11.4,Singapore
219056000,MAERSK EMDEN,IMO9456769,OXLK2,Cargo,366,48,14.4,Denmark
258758000,HOEGH SHANGHAI,IMO9312482,LAJZ6,Cargo,228,32,10.0,Norway
538008785,ARCHANGEL,IMO9302592,V7A2757,Tanker,274,50,9.8,Marshall Islands
219027000,MAERSK EINDHOVEN,IMO9456771,OXFG2,Cargo,366,48,15.3,Denmark
441188000,GLOVIS CHAMPION,IMO9651113,D8GS,Cargo,200,32,8.6,South Korea
538007251,DESERT HARRIER,IMO9756626,V7BM6,Cargo,200,32,6.6,Marshall Islands
538008375,CYMONA PRIDE,IMO9694488,V7A2291,Cargo,225,32,12.0,Marshall Islands
235009020,TESSA PG,IMO9268265,MJBU6,Tanker,119,16,6.7,United Kingdom
563154300,HAFNIA PRIDE,IMO9737747,9V7897,Tanker,220,38,10.5,Singapore
229358000,APL TURKEY,IMO9532771,9HA5475,Cargo,293,40,10.8,Malta
257548000,INDIANA,IMO9186211,LAJJ8,Cargo,199,31,9.7,Norway
636014525,MARIANNA,IMO9478523,A8UN2,Fishing,189,32,6.6,Unknown
563073800,MAERSK KENTUCKY,IMO9193240,9V6172,Cargo,292,32,10.0,Singapore
431977000,NSU KEYSTONE,IMO9641883,7KBP,Cargo,300,50,13.9,Japan
431783000,YAHATA MARU NO 8,IMO9125396,JBOI,Fishing,56,9,3.5,Japan
538008157,PROMETHEUS ENERGY,IMO9801988,V7A2024,Tanker,250,44,10.8,Marshall Islands
477714100,ZIM CHARLESTON,IMO9461506,VRUC3,Cargo,336,43,11.6,Unknown
413279040,XIN QI MENG,IMO9632856,BOPK2,Cargo,229,32,10.8,China
477524100,YM WITNESS,IMO9704609,VROL6,Cargo,368,51,12.8,Unknown
412347000,XIN AN YUAN,IMO9407873,BOCB5,Cargo,190,32,6.7,China
636014894,SOLAR AFRICA,IMO9426128,A8XH4,Cargo,189,32,12.8,Unknown
256515000,FRIA,IMO9474981,9HA2874,Cargo,80,15,5.8,Malta
256453000,FEO SWAN,IMO9358498,9HUY8,Tanker,100,15,6.5,Malta
538007507,WESTPORT EAGLE,IMO9705988,V7SD5,Cargo,200,32,8.2,Marshall Islands
636015141,FPMC 25,IMO9433834,A8YV4,Tanker,183,32,8.5,Unknown
636021548,SALVIA ISLAND,IMO9922029,5LEL9,Cargo,180,32,7.2,Unknown
538010961,HB IMABARI,IMO9984417,V7A6374,Cargo,183,31,6.2,Marshall Islands
538003974,KINGFISHER,IMO9441348,V7UL8,Cargo,189,32,12.9,Marshall Islands
538008791,ANNIKA N,IMO9514054,V7A2762,Cargo,190,33,12.7,Marshall Islands
538009732,VIKING PRINCESS,IMO9136967,V7A5095,Cargo,117,20,4.9,Marshall Islands
477174600,MAERSK CAIRO,IMO9525479,VRJV2,Cargo,249,37,11.0,Unknown
538004335,VELA,IMO9698800,V7WM2,Cargo,199,32,13.3,Marshall Islands
538010602,YM THERESA,IMO9959400,V7A7131,Cargo,229,32,7.6,Marshall Islands
229846000,CMA CGM MONTREAL,IMO9363417,9HA5616,Cargo,200,32,9.2,Malta
231789000,LAGARFOSS,IMO9641314,OZ2187,Cargo,141,23,7.8,Faroe Islands
256454000,MEHMED FATIH,IMO9718193,9HA3920,Cargo,292,45,0.0,Malta
419672000,JAG PUSHPA,IMO9315733,AUNL,Tanker,183,32,12.4,India
477897700,SAGA NAVIGATOR,IMO9371062,VRDA4,Cargo,199,30,11.8,Unknown
636017127,QAMRAN,IMO9783708,D5JK8,Tanker,333,60,10.6,Unknown
477201100,ATLANTIC MUSE,IMO9374301,VREZ4,Tanker,183,32,13.2,Unknown
538010620,YASA OSAKA,IMO9948279,V7A7158,Cargo,180,30,6.4,Marshall Islands
636091783,NORTHERN DIPLOMAT,IMO9353230,A8SV8,Cargo,231,32,12.0,Unknown
538007481,HYUNDAI FORCE,IMO9347566,V7PT8,Cargo,340,46,12.7,Marshall Islands
538007691,COSMOS,IMO9574171,V7GZ4,Cargo,169,27,5.4,Marshall Islands
210308000,NATS EMPEROR,IMO7713125,P3XL8,Cargo,193,26,11.8,Cyprus
566399000,MANDARIN OCEAN,IMO9569255,9V8323,Cargo,189,32,12.8,Singapore
636021643,MARINE BRIGHT,IMO9581681,5LEZ2,Cargo,249,43,13.6,Unknown
636020941,MIRADOR EXPRESS,IMO9243174,5LBM5,Cargo,243,32,8.0,Unknown
219028422,TORM ADVENTURER,IMO9326914,OZMO2,Tanker,182,32,10.7,Denmark
257593000,SPAR RIGEL,IMO9557111,LAIS7,Cargo,190,32,12.9,Norway
209393000,UBC SACRAMENTO,IMO9236080,P3CH9,Cargo,171,27,10.4,Cyprus
636016492,MSC SAO PAULO,IMO9147071,D5GL3,Cargo,294,32,13.0,Unknown
538070838,THE BIG BLUE,IMO8664450,V7YG9,Pleasure Craft,42,8,2.4,Marshall Islands
538009615,EASTERLY AS OLIVIA,IMO9340489,V7A4959,Tanker,146,24,5.5,Marshall Islands
636020673,TAI STRIDE,IMO9926001,5LAD6,Cargo,200,32,7.0,Unknown
247315400,JOLLY CRISTALLO,IMO9578971,ICQM,Cargo,240,38,7.4,Italy
477127700,GREAT SUI,IMO9507532,VRNX6,Cargo,291,45,18.2,Unknown
538009013,BALZANI,IMO9885910,V7A4198,Tanker,229,35,10.8,Marshall Islands
229264000,NBA REMBRANDT,IMO9644500,9HA3182,Cargo,254,43,13.6,Malta
538008243,MAGIC CALLISTO,IMO9641704,V7A2132,Cargo,225,32,7.5,Marshall Islands
538004602,JUPITER EXPRESS,IMO9536832,V7XY7,Tanker,181,32,12.2,Marshall Islands
577263000,SUBSEA VISION,IMO0002325,YJTV9,Other,130,36,0.0,Unknown
248265000,TULANE,IMO9505089,9HA2293,Cargo,229,32,11.0,Malta
636018862,LR1 CARRIER,IMO9307102,D5RS7,Tanker,228,32,11.6,Unknown
636020296,NICHOLAS STANFORD,IMO9902251,D5YO5,Cargo,200,32,11.0,Unknown
432937000,FRONTIER DISCOVERY,IMO9532109,7JPS,Cargo,289,45,18.0,Japan
257444000,STAVANGER PIONEER,IMO9835044,LAZV7,Tanker,183,32,11.0,Norway
636021216,TAHO CIRCULAR,IMO9906740,5LCV7,Cargo,229,37,7.4,Unknown
538006284,SILVER CAITRIONA,IMO9692313,V7LJ4,Tanker,183,32,13.3,Marshall Islands
477641700,BEIJING VENTURE,IMO9482471,VRGB8,Cargo,189,32,12.5,Unknown
636092993,JOHN OLDENDORFF,IMO9839832,D5ZE3,Cargo,199,32,7.3,Unknown
538009451,PALONA,IMO9667112,V7A4765,Cargo,229,32,7.2,Marshall Islands
566095000,TAURUS LEADER,IMO9700550,9V3259,Cargo,199,35,10.4,Singapore
636023164,MINERVA LISA,IMO9276597,5LMI3,Tanker,243,42,7.3,Unknown
636022900,CHAMPION STAR,IMO9258612,5LKZ2,Tanker,182,32,6.8,Unknown
563156300,REACHY SPRING,IMO9562049,9V7909,Cargo,229,38,8.2,Singapore
538008957,GOLDEN FRIEND,IMO9854301,V7A2949,Cargo,229,32,7.7,Marshall Islands
538007088,BILLY JIM,IMO9602411,V7WH7,Cargo,228,32,14.4,Marshall Islands
477241500,BERGE NANTONG,IMO9317987,VRBU6,Tanker,225,36,12.6,Unknown
248247000,CMA CGM MUSSET,IMO9406611,9HA2284,Cargo,299,40,14.5,Malta
212482000,MACHERAS,IMO9698850,5BEA4,Cargo,229,32,14.5,Cyprus
636015704,PACIFIC ZIRCON,IMO9539573,D5CH8,Tanker,182,32,12.9,Unknown
247441300,GRANDE CALIFORNIA,IMO9796377,IBRA,Cargo,199,36,9.1,Italy
249319000,ADAM ASNYK,IMO9432115,9HA4195,Cargo,199,27,11.0,Malta
477850100,PINE EXPRESS,IMO9405928,VRQJ3,Tanker,183,32,7.8,Unknown
538007760,R0TTERDAM EAGLE,IMO9721994,V7TY9,Cargo,200,32,9.1,Marshall Islands
636015035,HERMES,IMO9613056,A8YE4,Cargo,225,32,14.2,Unknown
567461000,MAYUREE NAREE,IMO9323649,HSGM,Cargo,178,28,6.8,Thailand
636020525,S-BREEZE,IMO9317145,D5ZP4,Cargo,190,32,9.1,Unknown
431223000,ERIDANUS LEADER,IMO9498602,7JUP,Cargo,199,32,9.1,Japan
255806497,MSC MELINE,IMO9702077,CQEV6,Cargo,301,48,10.5,Portugal
636022168,VAN LEOPARD,IMO9692674,5LHM5,Cargo,198,32,12.9,Unknown
636022260,SEA LA VIE,IMO9360336,5LHY2,Tanker,183,32,7.8,Unknown
563217100,WAN HAI 369,IMO9954486,9V7854,Cargo,203,35,11.1,Singapore
229584000,SEAMASTER,IMO9625920,9HA3425,Cargo,170,30,7.5,Malta
538008701,SHANGHAI EAGLE,IMO9743588,V7A2672,Cargo,199,32,7.5,Marshall Islands
255806046,OSLO BULK 11,IMO9583043,CQIR5,Cargo,108,18,6.0,Portugal
636015992,GOLD XING,IMO9308807,D5DX3,Cargo,183,32,9.1,Unknown
477895200,ONE CONTINUITY,IMO9388352,VRVQ6,Cargo,320,46,12.9,Unknown
538006005,STI OSCEOLA,IMO9707807,V7IW3,Tanker,183,32,11.1,Marshall Islands
735058948,REM PROVIN DL AZUAY,IMO9654933,HC-5267,Tug,11,31,3.5,Unknown
636020648,ZIM IBERIA,IMO9431719,5LAA5,Cargo,261,32,11.8,Unknown
477312400,SAIC ANJI PHOENIX,IMO9190858,VRSM9,Cargo,176,31,7.8,Unknown
249053000,MARELLA VOYAGER,IMO9106302,9HJG9,Passenger,264,36,8.5,Malta
565234000,HOEGH KOBE,IMO9330616,9VMC2,Cargo,179,32,9.5,Singapore
403511001,NCC HUDA,IMO9399272,HZDZ,Tanker,183,32,10.4,Saudi Arabia
538007779,AIKATERINI,IMO9700055,V7VR2,Cargo,200,32,10.6,Marshall Islands
538008358,ELANDRA SEA,IMO9635779,V7A2274,Tanker,183,32,7.5,Marshall Islands
538006045,SIROCCO,IMO9686376,V7JF6,Tanker,226,36,12.1,Marshall Islands
255806039,NORTHERN JAGUAR,IMO9466972,CQIQ6,Cargo,333,43,12.4,Portugal
209444000,CONTSHIP FOX,IMO9507714,5BDA5,Cargo,148,24,7.1,Cyprus
477043200,COSCO SHIPPING VOLGA,IMO9731925,VRQH9,Cargo,300,48,14.4,Unknown
636018638,DAIWAN MIRACLE,IMO9796547,D5QQ6,Cargo,180,30,7.9,Unknown
219124000,MAERSK BRISTOL,IMO9299434,OXPT2,Tanker,175,29,9.5,Denmark
229582000,PALU LNG,IMO9636735,9HA3423,Tanker,294,44,9.4,Malta
563046600,XIN HUI YANG,IMO9771743,9V3644,Tanker,333,60,18.0,Singapore
636013522,APL NEW JERSEY,IMO9350020,A8NM6,Cargo,293,40,11.7,Unknown
636023440,CRUX LEADER,IMO9177428,5LNS8,Cargo,200,32,8.4,Unknown
538010352,UOG KYMA,IMO9433810,V7A5930,Tanker,183,32,7.6,Marshall Islands
248224000,EURONIKE,IMO9299678,9HA4564,Tanker,274,50,15.5,Malta
477922900,CL XIANGTAN,IMO9953315,VRVV8,Cargo,199,32,12.2,Unknown
538005414,MIA GRACE,IMO9681132,V7DP8,Tanker,183,32,11.8,Marshall Islands
477112200,DARYA TAPTI,IMO9712462,VRRA3,Cargo,177,29,6.5,Unknown
566959000,APL SANTIAGO,IMO9597563,9V9924,Cargo,328,45,12.5,Singapore
215767000,OCEAN CRYSTAL,IMO9180786,9HZT7,Cargo,225,32,13.9,Malta
636022062,CL HEIDI,IMO9720952,5LGZ9,Cargo,199,32,8.0,Unknown
477973000,SAGA VOYAGER,IMO9233454,VRXL8,Cargo,199,30,8.6,Unknown
246768000,MERWEDEGRACHT,IMO9571519,PCJE,Cargo,142,18,6.1,Netherlands
228451900,ORION BOHEMIA,IMO9902926,FMXE,Tanker,299,46,9.0,France
636021466,BUNUN STAR,IMO9912440,5LEB4,Cargo,180,30,6.1,Unknown
636019987,SOLAR SALLY,IMO9898498,D5XC8,Tanker,183,32,9.0,Unknown
224738000,NAUTILUS,IMO9237694,EAOL,Other,74,16,5.0,Spain
538002635,STAR NINA,IMO9354832,V7KK6,Cargo,229,32,9.0,Marshall Islands
636023729,TAI SENTRY,IMO9961245,5LPC9,Cargo,200,32,7.2,Unknown
636092048,GASCHEM ANTARCTIC,IMO9402598,A8VV4,Tanker,155,22,6.2,Unknown
477639600,GOLDEN FUTURE,IMO9443607,VRGC2,Cargo,291,45,9.0,Unknown
538009127,THALIA,IMO9731834,V7A4353,Cargo,229,32,14.3,Marshall Islands
563024900,MANDALAY,IMO9743502,9V3438,Cargo,189,30,8.4,Singapore
563148300,SPIRIT OF HAMBURG,IMO9391660,9V7727,Cargo,254,32,10.9,Singapore
477615900,CSSC TAI YUAN,IMO9865908,VRTJ9,Cargo,229,32,7.3,Unknown
538010116,EVER RADIANCE,IMO9942859,V7A5634,Cargo,229,32,13.7,Marshall Islands
636092909,SEA BREEZE,IMO9869710,D5TX6,Cargo,180,32,7.7,Unknown
414776000,BAO HE LING,IMO9604275,BRJN,Cargo,189,32,6.4,China
477220600,SWAN RIVER,IMO9302841,VRMD2,Cargo,189,32,8.3,Unknown
636013468,LARA,IMO9389124,A8NE7,Cargo,190,33,6.1,Unknown
636017817,SAPPORO PRINCESS,IMO9439199,D5MV6,Tanker,228,42,8.0,Unknown
636021318,ARCOLA,IMO9932361,5LDJ5,Cargo,199,32,11.7,Unknown
241723000,MARAN LYRA,IMO9559406,SVDI9,Tanker,333,60,11.6,Greece
636092711,SEATRADE RED,IMO9690107,D5LR9,Cargo,185,30,9.8,Unknown
538004326,XIN HAI TONG 32,IMO9594573,V7WK9,Cargo,190,32,6.6,Marshall Islands
209438000,MARINA,IMO9309497,C4GG2,Cargo,229,36,7.5,Cyprus
538010201,LOWLANDS SUN,IMO9942861,V7A5744,Cargo,199,32,7.0,Marshall Islands
538006298,EY HAYDN,IMO9702510,V7LM4,Cargo,199,32,7.3,Marshall Islands
538010787,BASIC EXPLORER,IMO9944338,V7A7430,Cargo,229,32,7.7,Marshall Islands
538011131,VELOS JASPER,IMO9582491,V7A6628,Cargo,228,32,7.0,Marshall Islands
566042000,STAR LEADER,IMO9517939,9V9350,Cargo,163,26,7.9,Singapore
538003904,STAR MARTHA,IMO9564097,V7TY3,Cargo,288,45,9.6,Marshall Islands
538009534,FLORENTIA,IMO9714666,V7A4858,Cargo,200,32,12.2,Marshall Islands
636015498,NIREAS,IMO9611905,D5BC8,Cargo,229,32,7.6,Unknown
241572000,MINERVA EVROPI,IMO9785237,SVCR8,Tanker,274,48,9.2,Greece
241154000,EPHESOS,IMO9607423,SVBL3,Tanker,274,50,10.5,Greece
636023897,ANNELIESE,IMO1015325,5LPY7,Cargo,183,32,6.7,Unknown
538009718,LARDOS,IMO9550280,V7A5080,Vessel,169,27,10.1,Marshall Islands
636023780,DYLAN,IMO9421336,5LPJ5,Tanker,183,32,7.7,Unknown
563112400,KT BIRDIE,IMO9597343,9V6799,Cargo,225,32,7.5,Singapore
636022375,TAMPA,IMO9363027,5LIM4,Cargo,292,45,8.6,Unknown
563217200,EAGLE VERACRUZ,IMO9933626,9V8119,Tanker,336,60,13.7,Singapore
256734000,HELLAS HERCULES,IMO9721138,9HA3993,Tanker,225,37,7.9,Malta
636022177,ARIONAS,IMO9951173,5LHN5,Cargo,172,27,8.3,Unknown
538007101,TOMINI PROSPERITY,IMO9718181,V7WP4,Cargo,199,32,12.0,Marshall Islands
580067000,RANDY ANDERSON,IMO666500000,WDK9418,Towing,0,0,2.6,Unknown
255915759,WHITE SKY,IMO9528718,CQ2217,Tanker,102,17,4.8,Portugal
538006471,FEDERAL COLUMBIA,IMO9671084,V7NK5,Cargo,200,23,8.0,Marshall Islands
416135000,ASIA CEMENT NO 5,IMO9045170,BLDL,Cargo,125,19,6.3,Taiwan
228368600,CCFORT SAINT CHARLES,IMO9809849,FLVJ,Cargo,219,36,8.7,France
538007954,SSI MAJESTY,IMO9478913,V7HP4,Cargo,190,32,6.0,Marshall Islands
477793100,DHT SUNDARBANS,IMO9590876,VRUM6,Tanker,333,60,20.3,Unknown
413219610,KANG HUAN,IMO9277644,BOCA8,Cargo,190,32,11.3,China
538005523,SONGA BREEZE,IMO9423645,V7ER9,Tanker,146,24,9.8,Marshall Islands
228403800,CMA CGM KOUROU,IMO9845659,FMOO,Cargo,190,31,8.5,France
212712000,STORM RIDER,IMO9595357,5BKG3,Cargo,180,30,9.0,Cyprus
477141700,ZHEN HUA 25,IMO8700242,VRDX3,Cargo,233,44,8.8,Unknown
241604000,MINERVA ZENOBIA,IMO9787182,SVDA2,Tanker,250,44,12.9,Greece
636015915,PONTICA,IMO9681974,D5DM4,Cargo,137,18,6.4,Unknown
538009677,VEGA STETIND,IMO9392729,V7A5030,Cargo,190,32,11.5,Marshall Islands
636021594,GENCO CONSTANTINE,IMO9361251,5LES6,Cargo,289,45,9.1,Unknown
576494000,O'ROURKE TIDE,IMO9556375,YJVN4,Other,51,15,5.1,Unknown
636013651,FUJI BAY,IMO8920141,A8OL6,Fishing,148,20,6.8,Unknown
209961000,SOCRATES GRAECIA,IMO9843754,5BLG5,Cargo,229,32,13.7,Cyprus
432651000,ORCHID ACE,IMO9381677,7JDE,Cargo,200,32,9.0,Japan
219032707,CAPE SKAGEN,IMO9969857,OUXT2,Cargo,188,32,9.7,Denmark
231875000,FURE SKAGEN,IMO9362152,OZ2210,Tanker,144,24,7.4,Faroe Islands
636092761,WILLIAM OLDENDORFF,IMO9623570,D5NF7,Cargo,292,45,17.5,Unknown
477690700,CSCL ZEEBRUGGE,IMO9314234,VRCS2,Cargo,337,46,12.9,Unknown
563155100,X-PRESS MOY,IMO9629419,9V7939,Cargo,143,22,6.9,Singapore
636014285,HORIZON THEANO,IMO9407392,A8SS4,Tanker,183,32,11.8,Unknown
511101346,FIDAN,IMO9423736,T8A4681,Tanker,183,32,11.8,Unknown
241437000,MARAN ARETE,IMO9776547,SVCK3,Tanker,336,60,20.0,Greece
577168000,PACIFIC HARMONY,IMO9668271,YJTJ9,Cargo,179,29,6.4,Unknown
538010349,FEDERAL KIBUNE,IMO9606053,V7A5926,Cargo,177,29,9.5,Marshall Islands
403540000,DILAM,IMO9448700,HZFY,Tanker,332,60,14.6,Saudi Arabia
983110018,CARNIVAL LEGEND T6,IMO9224726,C6FF2,Other,11,5,0.0,Unknown
636018901,CLEAROCEAN MIRACLE,IMO9849394,D5RX9,Tanker,183,32,7.8,Unknown
440329000,SN SERENITY,IMO9736420,D7JJ,Cargo,180,30,7.5,South Korea
538005974,KP ALBATROSS,IMO9552367,V7IQ2,Cargo,197,32,8.7,Marshall Islands
636015788,KIYO,IMO9621285,D5CV7,Cargo,235,38,7.3,Unknown
636021280,EMERALD PUTUO,IMO9936240,5LDE2,Cargo,229,36,8.0,Unknown
538010855,HG ANTWERP,IMO9968994,V7A7521,Cargo,199,32,7.1,Marshall Islands
538010696,FAIRCHEM PIONEER,IMO9965552,V7A7277,Tanker,158,27,7.2,Marshall Islands
636018545,ELANDRA REDWOOD,IMO9834337,D5QE7,Tanker,183,32,7.9,Unknown
413492850,TIAN EN,IMO9774587,BOKG,Cargo,190,28,11.2,China
538010686,VALERIA,IMO9619892,V7A7263,Cargo,180,28,5.9,Marshall Islands
255805956,MSC JERSEY,IMO9622007,CQIG8,Cargo,250,37,10.4,Portugal
636022219,PARTAGAS,IMO9272345,5LHS9,Cargo,289,45,12.6,Unknown
240893000,MARAN PYTHIA,IMO9402902,SVAQ5,Tanker,274,48,13.6,Greece
563180100,ALORA,IMO9374856,9V8651,Tanker,228,32,11.9,Singapore
538008221,MAMBO,IMO9363467,V7A2101,Tanker,180,33,11.5,Marshall Islands
423538100,KHOJALY,IMO9779018,4JUR,Cargo,180,30,9.4,Unknown
563710000,POLARIS LEADER,IMO9372810,9VHC5,Cargo,179,32,8.9,Singapore
431047000,KATSUEI MARU NO 88,IMO9172973,JDXT,Fishing,57,9,0.0,Japan
229598000,VANTAGE,IMO9628192,9HA3435,Cargo,300,48,12.0,Malta
241875000,ITHAKI DF,IMO9953494,SVDV2,Tanker,250,44,13.4,Greece
538002117,STAR EMILY,IMO9284908,V7GK7,Cargo,225,32,13.1,Marshall Islands
412034000,YAN DANG HAI,IMO9488229,BOCN,Cargo,190,32,11.0,China
538010413,CHEMTRANS ARCTIC,IMO9298296,V7A6007,Tanker,229,33,11.9,Marshall Islands
431858000,PHOENIX LEADER,IMO9283875,7KNB,Cargo,200,32,9.5,Japan
538011006,SAN RAMON VOYAGER,IMO9834430,V7A6442,Tanker,336,60,20.4,Marshall Islands
538010022,AL SAAD,IMO9436111,V7A5479,Cargo,200,32,6.8,Marshall Islands
538007684,ELENI T,IMO9397585,V7EY9,Cargo,260,32,10.5,Marshall Islands
538010053,AGIA MONI,IMO9574028,V7A5521,Cargo,180,30,10.7,Marshall Islands
215453000,KIRAN AFRICA,IMO9491173,9HA2734,Cargo,228,32,9.0,Malta
538004030,FRIO,IMO9596985,V7UU3,Tanker,274,48,9.0,Marshall Islands
255915675,KAMILLA OLDENDORFF,IMO9952452,CQ2133,Cargo,229,32,7.4,Portugal
538010386,ANDREAS JR,IMO9949352,V7A5972,Cargo,229,32,8.0,Marshall Islands
538009410,BACHATA,IMO9423906,V7A4698,Tanker,189,32,12.1,Marshall Islands
563190300,WAN HAI 363,IMO9930404,9V7395,Cargo,204,35,8.3,Singapore
538010390,CLIPPER  GEMMA,IMO9722338,V7A5980,Cargo,200,33,7.1,Marshall Islands
477554000,SAGA BEIJA-FLOR,IMO9160798,VRVN8,Cargo,199,30,8.5,Unknown
538008995,AM JYOTI,IMO9880233,V7A4174,Cargo,229,32,14.6,Marshall Islands
636019915,SAKIZAYA STAR,IMO9861316,D5WT5,Cargo,229,32,14.0,Unknown
563223500,HANSA NAREE,IMO9738674,9V9736,Cargo,180,32,9.9,Singapore
563180800,WAN HAI 358,IMO9554080,9V7390,Cargo,204,35,8.3,Singapore
677048300,BAS PUMA,IMO9334648,5IM583,Tug,31,10,3.3,Unknown
636020761,BARAKAH,IMO9902615,5LAP3,Tanker,333,60,20.0,Unknown
414772000,SHI LONG LING,IMO9712060,BPXF,Cargo,179,28,10.4,China
256702000,SEASTAR,IMO9373656,9HAV9,Tanker,248,43,13.4,Malta
636016429,MSC MARGARITA,IMO9238741,A8IX9,Cargo,277,40,12.8,Unknown
636024045,BOLD GUARDIAN,IMO9478743,5LQS3,Cargo,190,32,5.7,Unknown
538007875,SEACOR AMAZON,IMO9710933,V7VS3,Other,86,18,4.1,Marshall Islands
565097000,SHINING BLISS,IMO9518153,9V2294,Cargo,228,32,7.0,Singapore
215810000,SEAOATH,IMO9290361,9HBO8,Tanker,243,42,8.2,Malta
